review_item_id,priority_rank,priority_score,review_batch_id,priority_reason,vote_event_id,date,session_number,vote_number,numexp,initiative_id,initiative_match_status,initiative_type_code,initiative_type_label,topic_id,topic_label,topic_source,majority_side,total_si,total_no,total_abstenciones,total_blancos,member_votes_total,party_positions_summary,review_status,legal_effect_status,legal_effect_kind,legal_effect_label,legal_effect_confidence,legal_effect_basis,impact_status,responsibility_status,claim_status,evidence_tier,title,review_hint,review_questions,source_url,initiative_source_url,source_locator
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-1,62,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-1,25/02/2026,78,1,12-25/PL-000009,parlamento-andalucia-12-25-pl-000009,matched_official_initiative,PL,Proyecto de Ley,energia_clima,Energia y clima,reviewed_issue_label_seed,no,13,93,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:no:si=0,no=30,abs=0; VOX:si:si=13,no=0,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",reviewed_vote_result_only,observed_rejection_vote,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,outcome_not_reviewed,party_positions_observed,reviewed_legislative_vote_signal_no_merit_claim,,"12-25/PL-000009, DEBATE FINAL DEL PROYECTO DE LEY PARA LA GESTIÓN AMBIENTAL DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000009&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:1
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-10,63,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-10,25/02/2026,78,10,12-25/PL-000010,parlamento-andalucia-12-25-pl-000010,matched_official_initiative,PL,Proyecto de Ley,campo_agua,Campo y agua,reviewed_issue_label_seed,si,93,13,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",reviewed_vote_result_only,observed_approval_vote,law_final_approval_vote_passed,aprobacion final de ley,high,,outcome_not_reviewed,party_positions_observed,reviewed_legislative_vote_signal_no_merit_claim,,"12-25/PL-000010, DEBATE FINAL DEL PROYECTO DE LEY DE MONTES DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000010&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:10
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-11,64,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-11,25/02/2026,78,11,12-25/PL-000010,parlamento-andalucia-12-25-pl-000010,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,37,69,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000010, DEBATE FINAL DEL PROYECTO DE LEY DE MONTES DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000010&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:11
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-2,65,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-2,25/02/2026,78,2,12-25/PL-000009,parlamento-andalucia-12-25-pl-000009,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,si,93,13,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_passed,aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000009, DEBATE FINAL DEL PROYECTO DE LEY PARA LA GESTIÓN AMBIENTAL DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000009&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:2
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-3,66,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-3,25/02/2026,78,3,12-25/PL-000009,parlamento-andalucia-12-25-pl-000009,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,si,93,13,0,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_passed,aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000009, DEBATE FINAL DEL PROYECTO DE LEY PARA LA GESTIÓN AMBIENTAL DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000009&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:3
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-4,67,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-4,25/02/2026,78,4,12-25/PL-000009,parlamento-andalucia-12-25-pl-000009,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,37,69,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000009, DEBATE FINAL DEL PROYECTO DE LEY PARA LA GESTIÓN AMBIENTAL DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000009&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:4
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-5,68,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-5,25/02/2026,78,5,12-25/PL-000009,parlamento-andalucia-12-25-pl-000009,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,37,69,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000009, DEBATE FINAL DEL PROYECTO DE LEY PARA LA GESTIÓN AMBIENTAL DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000009&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:5
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-7,69,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-7,25/02/2026,78,7,12-25/PL-000010,parlamento-andalucia-12-25-pl-000010,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,si,69,7,30,0,109,"PP:si:si=56,no=0,abs=0; PSOE-A:abstenciones:si=0,no=0,abs=30; VOX:si:si=13,no=0,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_passed,aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000010, DEBATE FINAL DEL PROYECTO DE LEY DE MONTES DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000010&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:7
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-8,70,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-8,25/02/2026,78,8,12-25/PL-000010,parlamento-andalucia-12-25-pl-000010,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,13,93,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:no:si=0,no=30,abs=0; VOX:si:si=13,no=0,abs=0; PorA:no:si=0,no=5,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000010, DEBATE FINAL DEL PROYECTO DE LEY DE MONTES DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000010&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:8
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-9,71,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694-9,25/02/2026,78,9,12-25/PL-000010,parlamento-andalucia-12-25-pl-000010,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,36,69,0,0,109,"PP:no:si=0,no=56,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=13,abs=0; PorA:si:si=4,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000010, DEBATE FINAL DEL PROYECTO DE LEY DE MONTES DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=201694,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000010&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-201694::vote:9
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-1,72,89,parliament-vote-review-batch-006,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-1,11/02/2026,77,1,12-25/PL-000007,parlamento-andalucia-12-25-pl-000007,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,11,94,0,0,109,"PP:no:si=0,no=58,abs=0; PSOE-A:no:si=0,no=30,abs=0; VOX:si:si=11,no=0,abs=0; PorA:no:si=0,no=4,abs=0; ADELANTE ANDALUCIA:no:si=0,no=2,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000007, DEBATE FINAL DEL PROYECTO DE LEY UNIVERSITARIA PARA ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000007&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:1
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-2,73,89,parliament-vote-review-batch-007,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-2,11/02/2026,77,2,12-25/PL-000007,parlamento-andalucia-12-25-pl-000007,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,36,69,0,0,109,"PP:no:si=0,no=58,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=11,abs=0; PorA:si:si=4,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000007, DEBATE FINAL DEL PROYECTO DE LEY UNIVERSITARIA PARA ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000007&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:2
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-3,74,89,parliament-vote-review-batch-007,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414-3,11/02/2026,77,3,12-25/PL-000007,parlamento-andalucia-12-25-pl-000007,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,36,69,0,0,109,"PP:no:si=0,no=58,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=11,abs=0; PorA:si:si=4,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_rejected,rechazo de aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000007, DEBATE FINAL DEL PROYECTO DE LEY UNIVERSITARIA PARA ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=200414,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000007&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-200414::vote:3
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-1,75,89,parliament-vote-review-batch-007,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-1,29/01/2026,76,1,12-25/PL-000012,parlamento-andalucia-12-25-pl-000012,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,35,69,0,0,109,"PP:no:si=0,no=57,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=12,abs=0; PorA:si:si=3,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,legislative_bill_vote_rejected,voto legislativo rechazado,medium,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000012, DEBATE DE TOTALIDAD DEL PROYECTO DE LEY PARA EL AVANCE DE LA CIENCIA, LA TECNOLOGÍA Y LA INNOVACIÓN PARA ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=199894,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000012&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894::vote:1
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-2,76,89,parliament-vote-review-batch-007,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894-2,29/01/2026,76,2,12-25/PL-000015,parlamento-andalucia-12-25-pl-000015,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,no,35,69,0,0,109,"PP:no:si=0,no=57,abs=0; PSOE-A:si:si=30,no=0,abs=0; VOX:no:si=0,no=12,abs=0; PorA:si:si=3,no=0,abs=0; ADELANTE ANDALUCIA:si:si=2,no=0,abs=0",needs_human_review,rule_triaged_needs_review,legislative_bill_vote_rejected,voto legislativo rechazado,medium,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000015, DEBATE DE TOTALIDAD DEL PROYECTO DE LEY DEL TURISMO SOSTENIBLE DE ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=199894,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000015&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-199894::vote:2
parliament-vote-impact-review-parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-198534-10,77,88,parliament-vote-review-batch-007,,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-198534-10,02/12/2025,74,10,12-25/PL-000004,parlamento-andalucia-12-25-pl-000004,matched_official_initiative,PL,Proyecto de Ley,sin_tema,Sin tema,no_topic_signal,si,92,12,2,0,109,"PP:si:si=58,no=0,abs=0; PSOE-A:si:si=29,no=0,abs=0; VOX:no:si=0,no=12,abs=0; PorA:si:si=5,no=0,abs=0; ADELANTE ANDALUCIA:abstenciones:si=0,no=0,abs=2",needs_human_review,rule_triaged_needs_review,law_final_approval_vote_passed,aprobacion final de ley,high,,unreviewed,actor_not_attributed,parliament_vote_review_queue_only_no_public_claim,,"12-25/PL-000004, DEBATE FINAL DEL PROYECTO DE LEY DE ESPACIOS PRODUCTIVOS PARA EL FOMENTO DE LA INDUSTRIA EN ANDALUCÍA",,,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/pdf.do?tipodoc=diario&id=198534,https://www.parlamentodeandalucia.es/webdinamica/portal-web-parlamento/actividadparlamentaria/todaslasiniciativas/portipo.do?numexp=12-25%2FPL-000004&accion=Ver+iniciativas&desdeanyo=&desdemes=&estado=&hastaanyo=&hastames=&legislatura=12&seleccion=publicadosen&sinpaginacion=1&situacion=&tipoespecifico=&tipogeneral=1,parlamento-andalucia-votacion-https-www-parlamentodeandalucia-es-webdinamica-portal-web-parlamento-pdf-do-tipodoc-diario-id-198534::vote:10
